id,nom,slug,typologie,typologie_brute,type_communecter,domaines,specialites,offre,partenaires,siren,description_courte,site_web,email,telephone,adresse,ville,code_postal,pays_code,pays,region,latitude,longitude,tags,logo_url,logo_medium_url,logo_thumb_url,url_communecter,date_creation,date_maj
6a19465cacc42e5a5c5e91da,Cybersecurity Centre of Excellence Karnataka,cybersecurityCentreOfExcellenceKarnataka,Réseaux/cluster,Réseaux/cluster,,,,,,,"Centre d’excellence régional favorisant l’innovation, les startups, la formation et les projets de cybersécurité au Karnataka.",https://cysec.coe.karnataka.gov.in,,,"K-Tech Innovation Hub, 3rd Floor, BMTC Complex, Shanthinagar, Bengaluru 560027, Karnataka, India",Bangalore,,IN,Inde,India,12.9767936,77.5900820,,https://www.communecter.org/upload/communecter/organizations/6a19465cacc42e5a5c5e91da/1780048557_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19465cacc42e5a5c5e91da/medium/1780048557_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19465cacc42e5a5c5e91da/thumb/profil-resized.png,https://www.communecter.org/#@cybersecurityCentreOfExcellenceKarnataka,1780041308,1780048556
6a18301247729133ad12a6a4,CyberWest,cyberwest,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,,https://cyberwesthub.au/,,,"WA Cyber Security Innovation Hub, Building 23, 270 Joondalup Drive, Joondalup WA 6027, Australia",Perth,,AU,Australie,Australia,-31.9558967,115.8605784,,,,,https://www.communecter.org/#@cyberwest,1779970066,1779970066
6a19461eacc42e5a5c5e91c9,Data Security Council of India,dataSecurityCouncilOfIndia,Réseaux/cluster,Réseaux/cluster,,,,,,,"Organisation sectorielle promouvant la cybersécurité, la protection des données, la confiance numérique et les référentiels de conformité en Inde.",https://dsci.in,,,"NASSCOM Campus, Plot No. 7 to 10, Sector 126, Noida 201303, Uttar Pradesh, India",Noida,,IN,Inde,India,28.5706333,77.3272147,,https://www.communecter.org/upload/communecter/organizations/6a19461eacc42e5a5c5e91c9/1780048544_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19461eacc42e5a5c5e91c9/medium/1780048544_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19461eacc42e5a5c5e91c9/thumb/profil-resized.png,https://www.communecter.org/#@dataSecurityCouncilOfIndia,1780041246,1780048543
6a194670acc42e5a5c5e91df,Hyderabad Security Cluster,hyderabadSecurityCluster,Réseaux/cluster,Réseaux/cluster,,,,,,,"Cluster régional réunissant acteurs publics, industriels et académiques autour de la cybersécurité, de la confiance numérique et de l’innovation.",https://hyderabadsecuritycluster.org,,,"T-Hub, 20 Inorbit Mall Road, Vittal Rao Nagar, Madhapur, Hyderabad 500081, Telangana, India",Hyderabad,,IN,Inde,India,17.3605890,78.4740613,,https://www.communecter.org/upload/communecter/organizations/6a194670acc42e5a5c5e91df/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a194670acc42e5a5c5e91df/medium/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a194670acc42e5a5c5e91df/thumb/profil-resized.png,https://www.communecter.org/#@hyderabadSecurityCluster,1780041328,1780048558
6a19467facc42e5a5c5e91e4,ISACA India Chapter,isacaIndiaChapter,Réseaux/cluster,Réseaux/cluster,,,,,,,"Chapitre professionnel ISACA pour les métiers de l’audit IT, de la gouvernance, du risque, de la cybersécurité et de la conformité.",https://isaca.org,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a19467facc42e5a5c5e91e4/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19467facc42e5a5c5e91e4/medium/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19467facc42e5a5c5e91e4/thumb/profil-resized.png,https://www.communecter.org/#@isacaIndiaChapter,1780041343,1780048558
6a1fbcd63e008321fb4ca8ab,ISACA Kenya Chapter,isacaKenyaChapter,Réseaux/cluster,Réseaux/cluster,LocalBusiness,,,,,,"Association professionnelle d'audit, gouvernance et cybersécurité.",https://engage.isaca.org/kenyachapter/home,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbcd63e008321fb4ca8ab/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbcd63e008321fb4ca8ab/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbcd63e008321fb4ca8ab/thumb/profil-resized.png,https://www.communecter.org/#@isacaKenyaChapter,1780464854,1780464855
6a18302b47729133ad12a6ad,ISACA Melbourne Chapter,isacaMelbourneChapter,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,,https://engage.isaca.org/melbournechapter/home,,,,Melbourne,,AU,Australie,Australia,-37.8142454,144.9631732,,,,,https://www.communecter.org/#@isacaMelbourneChapter,1779970091,1779970091
6a17f48ebd8bbf38e60d5724,ISACA Sri Lanka Chapter,isacaSriLankaChapter,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,,https://engage.isaca.org/srilankachapter/,,,"Phase 2, Ground Floor, Suncity Towers, 16, St Anthony's Mawatha, Colombo 03 Western 00300",Colombo,,LK,Sri Lanka,Sri Lanka,6.9388614,79.8542005,,https://www.communecter.org/upload/communecter/organizations/6a17f48ebd8bbf38e60d5724/83fe77a6-30d1-4510-ab4c-a2a3bdfdcaf3ISACAlogoSriLankaRGB-1.png,https://www.communecter.org/upload/communecter/organizations/6a17f48ebd8bbf38e60d5724/medium/83fe77a6-30d1-4510-ab4c-a2a3bdfdcaf3ISACAlogoSriLankaRGB-1.png,https://www.communecter.org/upload/communecter/organizations/6a17f48ebd8bbf38e60d5724/thumb/profil-resized.png,https://www.communecter.org/#@isacaSriLankaChapter,1779954830,1779954831
6a18303d47729133ad12a6b1,ISACA Sydney Chapter,isacaSydneyChapter,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,,https://engage.isaca.org/sydneychapter/home,,,,Sydney,2000,AU,Australie,Australia,-33.8698439,151.2082848,,,,,https://www.communecter.org/#@isacaSydneyChapter,1779970109,1779970109
6a18304947729133ad12a6b5,ISC2 Australia Chapter,isc2AustraliaChapter,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,,https://www.isc2.org/Chapters,,,,,,,,,,,,,,,https://www.communecter.org/#@isc2AustraliaChapter,1779970121,1779970121
6a1fbb355479565a286b3ed1,Kenya Bankers Association,kenyaBankersAssociation,Réseaux/cluster,Réseaux/cluster,Cooperative,,,,,,"Association professionnelle bancaire, utile pour la cartographie des enjeux cyber financiers.",https://www.kba.co.ke/,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbb355479565a286b3ed1/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbb355479565a286b3ed1/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbb355479565a286b3ed1/thumb/profil-resized.png,https://www.communecter.org/#@kenyaBankersAssociation,1780464437,1780464437
6a1fbcf93e008321fb4ca8b5,KICTANet,kictanet,Réseaux/cluster,Réseaux/cluster,LocalBusiness,,,,,,"Réseau de politique publique numérique, utile pour les enjeux cyber et gouvernance internet.",https://www.kictanet.or.ke/,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbcf93e008321fb4ca8b5/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbcf93e008321fb4ca8b5/medium/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbcf93e008321fb4ca8b5/thumb/profil-resized.png,https://www.communecter.org/#@kictanet,1780464889,1780464890
6a17f5e79bcf4377536c4495,Mauritius Software Craftsmanship Community (MSCC),mauritiusSoftwareCraftsmanshipCommunityMscc,Réseaux/cluster,Réseaux/cluster,NGO,,,,,,Communauté logicielle mauricienne incluant des contenus cyber.,https://2023.mscc.mu,,,,Port-Louis,,MU,Maurice,Mauritius,-20.1637281,57.5045331,,,,,https://www.communecter.org/#@mauritiusSoftwareCraftsmanshipCommunityMscc,1779955175,1779955175
6a1837af4109923116640def,MoRENet - Mozambique Research and Education Network,,Réseaux/cluster,Réseaux/cluster,GovernmentOrganization,,,,,,,https://morenet.ac.mz/,info@morenet.ac.mz,,"Estrada N1, Km 60, Parque da Ciência e Tecnologia da Maluana",Maputo,,MZ,Mozambique,Mozambique,-25.9662130,32.5674500,,,,,,1779972015,1780033434
6a194635acc42e5a5c5e91ce,NASSCOM,nasscom,Réseaux/cluster,Réseaux/cluster,,,,,,,"Association de référence de l’industrie technologique indienne, active sur l’innovation, les compétences numériques, la cybersécurité et les politiques publiques.",https://nasscom.in,,,"Plot No. 7 to 10, Sector 126, Noida 201303, Uttar Pradesh, India",Noida,,IN,Inde,India,28.5706333,77.3272147,,https://www.communecter.org/upload/communecter/organizations/6a194635acc42e5a5c5e91ce/1780048546_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a194635acc42e5a5c5e91ce/medium/1780048546_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a194635acc42e5a5c5e91ce/thumb/profil-resized.png,https://www.communecter.org/#@nasscom,1780041269,1780048546
6979f447df817437364ec76c,NetSecure,netsecure,Réseaux/cluster,Réseaux/cluster,LocalBusiness,,,,,,IT Security & services de cybersécurité,https://www.netsecuresolutions.co.za/,,+27 87 551 4120,gauteng,Pretoria,,ZA,Afrique du Sud,Nanzfeih,-25.7463073,28.2085585,CyberSecurity,https://www.communecter.org/upload/communecter/organizations/6979f447df817437364ec76c/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/6979f447df817437364ec76c/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/6979f447df817437364ec76c/thumb/profil-resized.png,https://www.communecter.org/#@netsecure,1769600963,1769600963
6a1946a7b9951407830133d7,null - The Open Security Community,nullTheOpenSecurityCommunity,Réseaux/cluster,Réseaux/cluster,,,,,,,"Communauté indienne ouverte de professionnels de la sécurité organisant rencontres, échanges techniques, nullcon et activités de sensibilisation.",https://null.community,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a1946a7b9951407830133d7/1780048559_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1946a7b9951407830133d7/medium/1780048559_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1946a7b9951407830133d7/thumb/profil-resized.png,https://www.communecter.org/#@nullTheOpenSecurityCommunity,1780041383,1780048559
6a19468facc42e5a5c5e91e9,OWASP India,owaspIndia,Réseaux/cluster,Réseaux/cluster,,,,,,,"Communauté locale de l’Open Worldwide Application Security Project dédiée à la sécurité applicative, aux guides, outils et événements communautaires.",https://owasp.org,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a19468facc42e5a5c5e91e9/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19468facc42e5a5c5e91e9/medium/1780048558_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19468facc42e5a5c5e91e9/thumb/profil-resized.png,https://www.communecter.org/#@owaspIndia,1780041359,1780048558
6a1fbce93e008321fb4ca8b0,OWASP Nairobi Chapter,owaspNairobiChapter,Réseaux/cluster,Réseaux/cluster,LocalBusiness,,,,,,Chapitre local OWASP centré sur la sécurité applicative.,https://owasp.org/www-chapter-nairobi/,,,"Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.3015643,36.8128437,,https://www.communecter.org/upload/communecter/organizations/6a1fbce93e008321fb4ca8b0/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbce93e008321fb4ca8b0/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1fbce93e008321fb4ca8b0/thumb/profil-resized.png,https://www.communecter.org/#@owaspNairobiChapter,1780464873,1780464873
6a182feb47729133ad12a698,Stone & Chalk - Cyber / AustCyber,stoneAmpChalkCyberAustcyber,Réseaux/cluster,Réseaux/cluster,LocalBusiness,,,,,,,https://www.stoneandchalk.com.au/,,,"Level 4, 11 York Street, Sydney NSW 2000, Australia",Sydney,2000,AU,Australie,Australia,-33.8698439,151.2082848,,,,,https://www.communecter.org/#@stoneAmpChalkCyberAustcyber,1779970027,1779970027
697c9457987132196740b47c,TeqGenix Solutions Limited,teqgenixSolutionsLimited,Réseaux/cluster,Réseaux/cluster | Sécurité Réseau,NGO,Sécurité Réseau,Auditeur de sécurité,,,,,https://teqgenix.co.tz/,info@teqgenix.co.tz,+255 712 596 694,Ali Hassan Mwinyi Road,Dar es-Salam,,TZ,Tanzanie,Tanzanie,-6.7777498,39.2669275,Réseaux/cluster | Sécurité Réseau,https://www.communecter.org/upload/communecter/organizations/697c9457987132196740b47c/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697c9457987132196740b47c/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/697c9457987132196740b47c/thumb/pastedimage.png,https://www.communecter.org/#@teqgenixSolutionsLimited,1769772213,1769772214
6a1946d2b9951407830133e7,The Cyber Security Hub (Government of India / CISO community),Community,Réseaux/cluster,Réseaux/cluster,,,,,,,"Portail et communauté gouvernementale pour responsables sécurité, partage de bonnes pratiques, directives et ressources de cybersécurité.",https://cybersecurity.nic.in,,,"National Informatics Centre, A-Block, CGO Complex, Lodhi Road, New Delhi 110003, India",New Delhi,,IN,Inde,India,28.6138954,77.2090057,,https://www.communecter.org/upload/communecter/organizations/6a1946d2b9951407830133e7/1780048563_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1946d2b9951407830133e7/medium/1780048563_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1946d2b9951407830133e7/thumb/profil-resized.png,https://www.communecter.org/#@Community,1780041426,1780048563
6a19647d5bf1852ddd799986,ARM Innovations (AICERT),armInnovationsAicert,Services défense/intérieur,Services défense/intérieur,,,,,,,"Organisation intervenant dans l’écosystème indien de cybersécurité : services, conseil, formation, innovation ou appui à la sécurité numérique.",https://aicert.org,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a19647d5bf1852ddd799986/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19647d5bf1852ddd799986/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19647d5bf1852ddd799986/thumb/profil-resized.png,https://www.communecter.org/#@armInnovationsAicert,1780049021,1780049022
6a182f4f236a7a5de4298345,Australian Communications and Media Authority,australianCommunicationsAndMediaAuthority,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.acma.gov.au/,,,"PO Box 78, Belconnen ACT 2616, Australia",Melbourne,,AU,Australie,Australia,-37.8142454,144.9631732,,,,,https://www.communecter.org/#@australianCommunicationsAndMediaAuthority,1779969871,1779971682
6a182f27236a7a5de4298335,Australian Criminal Intelligence Commission - Cybercrime intelligence,rcrimeIntelligence,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.acic.gov.au/,,,"GPO Box 1936, Canberra City ACT 2600, Australia",Canberra,,AU,Australie,Australia,-35.2975906,149.1012676,,,,,https://www.communecter.org/#@rcrimeIntelligence,1779969831,1779969831
69807a8b05ad9e338b1547b3,Australian Cyber Security Centre,australianCyberSecurityCentre,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,"Sécurité de l'IdO (IoT) | Sécurité Opérationnelle et Gouvernance (SOC),Sécurité Cloud",Ingénieur Sécurité Cloud | Architecte Sécurité,,,,,https://www.cyber.gov.au/,,+1300 292 371,"Level 1, Winyu House, 125 Gungahlin Place, Gungahlin ACT 2912",Canberra,,AU,Australie,Australia,-35.2975906,149.1012676,CERT/CSIRT | Services défense/intérieur | Sécurité de l'IdO (IoT) | Sécurité Opérationnelle et Gouvernance (SOC) | Sécurité Cloud | Ingénieur Sécurité Cloud | Architecte Sécurité,https://www.communecter.org/upload/communecter/organizations/69807a8b05ad9e338b1547b3/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/69807a8b05ad9e338b1547b3/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/69807a8b05ad9e338b1547b3/thumb/pastedimage.png,https://www.communecter.org/#@australianCyberSecurityCentre,1770027928,1779969767
6a182f0e236a7a5de4298331,Australian Federal Police - Cybercrime,australianFederalPoliceCybercrime,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.afp.gov.au/crimes/cybercrime,,,"GPO Box 401, Canberra ACT 2601, Australia",Canberra,,AU,Australie,Australia,-35.2975906,149.1012676,,,,,https://www.communecter.org/#@australianFederalPoliceCybercrime,1779969806,1779969806
6a182ee0236a7a5de429831b,Australian Signals Directorate,australianSignalsDirectorate,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.asd.gov.au/about/what-we-do/cyber-security,,,"R5, 51 Russell Dr, Russell, ACT 2600",Canberra,,AU,Australie,Australia,-35.2975906,149.1012676,,,,,https://www.communecter.org/#@australianSignalsDirectorate,1779969760,1779969760
6a1fd54d3705be472103b6c9,Autorité de Régulation des Technologies de Communication,nication,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,Régulateur des télécommunications et TIC à Madagascar.,https://www.artec.mg/ ; https://www.artec.mg/artec-madagascar-regulation-telecoms-et-tic-a-propos/ ; https://www.matin.mg/?p=38296,,,,Antananarivo,,MG,Madagascar,Madagasikara,-18.9100122,47.5255809,,https://www.communecter.org/upload/communecter/organizations/6a1fd54d3705be472103b6c9/Logoarteccomplet.png,https://www.communecter.org/upload/communecter/organizations/6a1fd54d3705be472103b6c9/medium/Logoarteccomplet.png,https://www.communecter.org/upload/communecter/organizations/6a1fd54d3705be472103b6c9/thumb/profil-resized.png,https://www.communecter.org/#@nication,1780471117,1780471118
6a1923dfe929ac136a19cab9,Banco de Moçambique,bancoDeMocambique,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.bancomoc.mz/,,,,,,,,,,,,,,,https://www.communecter.org/#@bancoDeMocambique,1780032479,1780033434
6a1fbb255479565a286b3ecc,Central Bank of Kenya,centralBankOfKenya,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,"Régulateur financier, acteur indirect majeur pour la cybersécurité du secteur bancaire.",https://www.centralbank.go.ke/,,,"Haile Selassie Avenue, Nairobi, Kenya",Nairobi,,KE,Kenya,Kenya,-1.2890006,36.8172812,,https://www.communecter.org/upload/communecter/organizations/6a1fbb255479565a286b3ecc/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbb255479565a286b3ecc/medium/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbb255479565a286b3ecc/thumb/profil-resized.png,https://www.communecter.org/#@centralBankOfKenya,1780464421,1780464421
698307a1a100f05df374d545,Central Bank of Seychelles,centralBankOfSeychelles,Services défense/intérieur,Services défense/intérieur,NGO,Audit/Conseil et Conformité,RSSI (CISO),,,,,https://www.cbs.sc,,+2484282000,Independence Avenue,Victoria,,SC,Seychelles,Seychelles,-4.6230980,55.4536718,RSSI (CISO) | Services défense/intérieur | Audit/Conseil et Conformité | RSSI,https://www.communecter.org/upload/communecter/organizations/698307a1a100f05df374d545/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/698307a1a100f05df374d545/medium/pastedimage.png,https://www.communecter.org/upload/communecter/organizations/698307a1a100f05df374d545/thumb/pastedimage.png,https://www.communecter.org/#@centralBankOfSeychelles,1770194928,1770196456
6a1988f47afd2b57293e2e4d,Central Bank of Seychelles (CBS),centralBankOfSeychellesCbs,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,"Banque centrale responsable de la politique monétaire, de la stabilité financière, de la supervision bancaire et des orientations de cybersécurité financière.",https://www.cbs.sc/,,,"P.O. Box 701, Central Bank Building, Independence Avenue, Victoria, Mahé, Seychelles",Victoria,,SC,Seychelles,Seychelles,-4.6232085,55.4523590,,https://www.communecter.org/upload/communecter/organizations/6a1988f47afd2b57293e2e4d/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1988f47afd2b57293e2e4d/medium/faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a1988f47afd2b57293e2e4d/thumb/profil-resized.png,https://www.communecter.org/#@centralBankOfSeychellesCbs,1780058356,1780058356
6a17f2f301a3e92ad65410aa,Central Bank of Sri Lanka,centralBankOfSriLanka,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.cbsl.gov.lk/,,,"No. 30, Janadhipathi Mawatha, Colombo 01, Sri Lanka",Colombo,,LK,Sri Lanka,Sri Lanka,6.9388614,79.8542005,,https://www.communecter.org/upload/communecter/organizations/6a17f2f301a3e92ad65410aa/1779954678_cbsllogo0.png,https://www.communecter.org/upload/communecter/organizations/6a17f2f301a3e92ad65410aa/medium/1779954678_cbsllogo0.png,https://www.communecter.org/upload/communecter/organizations/6a17f2f301a3e92ad65410aa/thumb/profil-resized.png,https://www.communecter.org/#@centralBankOfSriLanka,1779954419,1779954676
698f2c25fc1c030ef73e5840,Centre for Development of Advanced Computing,centreForDevelopmentOfAdvancedComputing,Services défense/intérieur,Services défense/intérieur,NGO,R&D sécurité | Cryptographie/Cryptologie | Cyber courses,"Cryptologue,Analyste Forensic",,,,"Organisme public de recherche et développement en calcul avancé, logiciels, sécurité, électronique et technologies numériques stratégiques.",https://cdac.in,,+91-91000-34448,"Plot No. 6 & 7, Hardware Park, Sy No. 1/1, Pahadi Shareef Via Keshavagiri Pos",Hyderabad,,IN,Inde,India,25.2790402,86.0179305,Laboratoires /recherche | R&D sécurité | Cryptographie/Cryptologie | Cyber courses | Cryptologue | Analyste Forensic,https://www.communecter.org/upload/communecter/organizations/698f2c25fc1c030ef73e5840/1780048527_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/698f2c25fc1c030ef73e5840/medium/1780048527_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/698f2c25fc1c030ef73e5840/thumb/profil-resized.png,https://www.communecter.org/#@centreForDevelopmentOfAdvancedComputing,1770990806,1780048527
6a1fd5573705be472103b6ce,Commission Malagasy de l'Informatique et des Libertés,tes2,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,Autorité administrative indépendante chargée des données personnelles.,https://digital.gov.mg/2026/03/27/rapport-annuel-sur-la-confidentialiteet-la-protection-des-donnees-a-madagascar/ ; https://www.dlapiperdataprotection.com/index.html?c=MG&t=law ; https://www.afapdp.org/wp-content/uploads/2018/05/Madagascar-L-2014-038-du-09-01-15-sur-la-protection-des-donnees-a-caractere-personnel.pdf,,,,,,,,,,,,https://www.communecter.org/upload/communecter/organizations/6a1fd5573705be472103b6ce/h3logo.png,https://www.communecter.org/upload/communecter/organizations/6a1fd5573705be472103b6ce/medium/h3logo.png,https://www.communecter.org/upload/communecter/organizations/6a1fd5573705be472103b6ce/thumb/profil-resized.png,https://www.communecter.org/#@tes2,1780471127,1780471128
6a1fbadb5479565a286b3eac,Communications Authority of Kenya,communicationsAuthorityOfKenya,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,"Autorité de régulation des communications au Kenya, chargée notamment de la cybersécurité du secteur.",https://www.ca.go.ke/,info@ca.go.ke,,"P.O. Box 14448, Nairobi 00800, Kenya",Nairobi,800,KE,Kenya,Kenya,-1.2890006,36.8172812,,https://www.communecter.org/upload/communecter/organizations/6a1fbadb5479565a286b3eac/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbadb5479565a286b3eac/medium/faviconV2.jpg,https://www.communecter.org/upload/communecter/organizations/6a1fbadb5479565a286b3eac/thumb/profil-resized.png,https://www.communecter.org/#@communicationsAuthorityOfKenya,1780464347,1780464347
6a197329cf4fb9517452b0bd,Communications Authority of Maldives (CAM),communicationsAuthorityOfMaldivesCam,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,"Autorité de régulation des communications : télécommunications, fréquences, services numériques et cadre réglementaire du secteur.",https://www.cam.gov.mv/,,,,Malé,,MV,Maldives,Maldives,4.1779879,73.5107387,,https://www.communecter.org/upload/communecter/organizations/6a197329cf4fb9517452b0bd/1780054095_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a197329cf4fb9517452b0bd/medium/1780054095_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a197329cf4fb9517452b0bd/thumb/profil-resized.png,https://www.communecter.org/#@communicationsAuthorityOfMaldivesCam,1780052777,1780054095
6a182eea236a7a5de4298324,Cyber and Infrastructure Security Centre,cyberAndInfrastructureSecurityCentre,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.cisc.gov.au/,,,"Headquarters, 55 Collins St, Melbourne, Victoria 3000, AU",Melbourne,,AU,Australie,Australia,-37.8142454,144.9631732,,,,,https://www.communecter.org/#@cyberAndInfrastructureSecurityCentre,1779969771,1779969771
6a197335cf4fb9517452b0c7,Cyber Safe Maldives Initiative,cyberSafeMaldivesInitiative,Services défense/intérieur,Services défense/intérieur,Cooperative,,,,,,"Campagne nationale de sensibilisation à la cybersécurité couvrant sécurité en ligne, phishing, rançongiciels et e-commerce sûr.",https://x.com/CybersafeMV,,,,Malé,,MV,Maldives,Maldives,4.1779879,73.5107387,,,,,https://www.communecter.org/#@cyberSafeMaldivesInitiative,1780052789,1780054097
6a182f6a47729133ad12a677,Cyber Security NSW,cyberSecurityNsw,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.nsw.gov.au/departments-and-agencies/dciths/cyber-security-nsw,,,"Level 23, 2-24 Rawson Place, Haymarket NSW 2000, Australia",Sydney,2000,AU,Australie,Australia,-33.8698439,151.2082848,,,,,https://www.communecter.org/#@cyberSecurityNsw,1779969898,1779969898
6a182f7647729133ad12a67e,Cyber Security Queensland,cyberSecurityQueensland,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,,https://www.qgcio.qld.gov.au/information-on/ict-governance/cyber-security,,,"Cyber Security Unit, Queensland Government, 1 William Street, Brisbane QLD 4000, Australia",Brisbane City,,AU,Australie,Australia,-27.4689623,153.0235009,,,,,https://www.communecter.org/#@cyberSecurityQueensland,1779969910,1779969910
6a19459051203b1f0f0a5153,Cyber Swachhta Kendra,cyberSwachhtaKendra,Services défense/intérieur,Services défense/intérieur,,,,,,,Service public opéré par CERT-In pour détecter les botnets et fournir des outils de nettoyage et de sensibilisation aux utilisateurs.,https://csk.gov.in,,,"Indian Computer Emergency Response Team (CERT-In), Electronics Niketan, 6, CGO Complex, Lodhi Road, New Delhi 110003, India",New Delhi,,IN,Inde,India,28.6138954,77.2090057,,https://www.communecter.org/upload/communecter/organizations/6a19459051203b1f0f0a5153/1780048519_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19459051203b1f0f0a5153/medium/1780048519_faviconV2.png,https://www.communecter.org/upload/communecter/organizations/6a19459051203b1f0f0a5153/thumb/profil-resized.png,https://www.communecter.org/#@cyberSwachhtaKendra,1780041104,1780048519
6a17f51632a13c33536779d8,Cybercrime Unit - Mauritius Police Force,cybercrimeUnitMauritiusPoliceForce,Services défense/intérieur,Services défense/intérieur,GovernmentOrganization,,,,,,Unité cybercriminalité de la police mauricienne.,,ccu.mpf@govmu.org,,"Line Barracks, Port Louis",Port-Louis,,MU,Maurice,Mauritius,-20.1655546,57.4980261,,https://www.communecter.org/upload/communecter/organizations/6a17f51632a13c33536779d8/mlogov2.jpg,https://www.communecter.org/upload/communecter/organizations/6a17f51632a13c33536779d8/medium/mlogov2.jpg,https://www.communecter.org/upload/communecter/organizations/6a17f51632a13c33536779d8/thumb/profil-resized.png,https://www.communecter.org/#@cybercrimeUnitMauritiusPoliceForce,1779954966,1779954968
